,St_01,St_02,St_03,St_04,St_05,St_06,St_07,St_08,St_09,St_10,St_11,St_12,St_13,St_14,St_15,St_16,St_17,St_18
1044.6,180.2,178.88,182.15,180.34,180.2,181.24,180.11,182.28,181,181.29,190.44,,,,,,,
1045.6,180.21,178.91,182.19,180.35,180.22,181.28,180.12,182.21,180.95,181.37,190.36,,,,,,,
1046.6,180.22,178.93,182.23,180.38,180.25,181.31,180.09,182.17,180.9,181.44,190.26,,,,,,,
1047.6,180.24,178.95,182.25,180.43,180.28,181.34,180.04,182.14,180.86,181.51,190.13,,,,,,,
1048.6,180.26,178.99,182.28,180.47,180.31,181.38,179.98,182.14,180.84,181.58,189.97,,,,,,,
1049.6,180.29,179.04,182.29,180.5,180.33,181.42,179.92,182.18,180.82,181.67,189.81,,,,,,,
1050.6,180.32,179.12,182.29,180.53,180.35,181.47,179.85,182.24,180.81,181.76,189.64,,,,,,,
1051.6,180.35,179.2,182.26,180.58,180.36,181.53,179.76,182.33,180.81,181.86,189.49,,,,,,,
1052.5,180.4,179.28,182.22,180.64,180.38,181.59,179.65,182.42,180.81,181.94,189.35,,,,,,,
1053.5,180.45,179.32,182.16,180.73,180.42,181.63,179.55,182.51,180.82,182.01,189.21,,,,,,,
1054.5,180.53,179.33,182.09,180.83,180.47,181.69,179.48,182.59,180.84,182.05,189.08,,,,,,,
1055.5,180.62,179.33,182.02,180.92,180.53,181.76,179.46,182.66,180.86,182.08,188.95,,,,,,,
1056.5,180.72,179.33,181.96,180.99,180.61,181.85,179.47,182.7,180.89,182.11,188.85,,,,,,,
1057.5,180.83,179.33,181.9,181.04,180.68,181.95,179.51,182.74,180.91,182.15,188.8,,,,,,,
1058.5,180.93,179.33,181.85,181.08,180.75,182.06,179.55,182.75,180.92,182.19,188.8,,,,,,,
1059.5,181.02,179.31,181.8,181.12,180.8,182.16,179.59,182.75,180.92,182.22,188.84,,,,,,,
1060.4,181.11,179.28,181.76,181.17,180.85,182.27,179.64,182.76,180.9,182.24,188.9,,,,,,,
1061.4,181.19,179.23,181.75,181.22,180.9,182.37,179.7,182.76,180.86,182.24,188.98,,,,,,,
1062.4,181.27,179.18,181.78,181.25,180.94,182.47,179.79,182.76,180.82,182.23,189.07,,,,,,,
1063.4,181.34,179.15,181.85,181.27,180.98,182.57,179.9,182.74,180.77,182.22,189.18,,,,,,,
1064.4,181.39,179.15,181.95,181.26,181.01,182.66,180.03,182.7,180.72,182.21,189.32,,,,,,,
1065.4,181.43,179.17,182.07,181.25,181.02,182.74,180.15,182.63,180.68,182.2,189.49,,,,,,,
1066.4,181.46,179.2,182.19,181.26,181.02,182.8,180.25,182.54,180.63,182.19,189.68,,,,,,,
1067.4,181.47,179.23,182.31,181.3,181,182.82,180.35,182.44,180.6,182.19,189.86,,,,,,,
1068.3,181.47,179.26,182.4,181.35,180.97,182.83,180.44,182.34,180.57,182.17,190.01,,,,,,,
1069.3,181.46,179.3,182.47,181.41,180.95,182.84,180.53,182.25,180.56,182.15,190.16,,,,,,,
1070.3,181.44,179.34,182.51,181.46,180.94,182.83,180.62,182.15,180.56,182.12,190.28,,,,,,,
1071.3,181.43,179.39,182.53,181.49,180.94,182.83,180.68,182.04,180.58,182.12,190.4,,,,,,,
1072.3,181.43,179.43,182.53,181.51,180.96,182.81,180.73,181.91,180.6,182.12,190.5,,,,,,,
1073.3,181.43,179.47,182.49,181.51,181,182.78,180.77,181.79,180.63,182.15,190.6,,,,,,,
1074.3,181.44,179.51,182.43,181.53,181.06,182.75,180.8,181.7,180.67,182.17,190.68,,,,,,,
1075.3,181.44,179.55,182.35,181.55,181.12,182.73,180.81,181.67,180.7,182.2,190.74,,,,,,,
1076.2,181.45,179.58,182.26,181.57,181.19,182.72,180.83,181.68,180.74,182.22,190.77,,,,,,,
1077.2,181.46,179.6,182.16,181.58,181.26,182.73,180.82,181.75,180.77,182.23,190.8,,,,,,,
1078.2,181.48,179.64,182.08,181.56,181.34,182.76,180.79,181.84,180.79,182.25,190.81,,,,,,,
1079.2,181.51,179.68,182.04,181.53,181.42,182.8,180.72,181.95,180.79,182.29,190.82,,,,,,,
1080.2,181.57,179.74,182.04,181.51,181.51,182.83,180.63,182.07,180.8,182.34,190.82,,,,,,,
1081.2,181.63,179.81,182.09,181.53,181.6,182.87,180.54,182.23,180.8,182.41,190.82,,,,,,,
1082.2,181.7,179.89,182.18,181.58,181.68,182.89,180.46,182.41,180.8,182.48,190.82,,,,,,,
1083.2,181.75,179.98,182.28,181.67,181.74,182.91,180.4,182.62,180.81,182.55,190.81,,,,,,,
1084.1,181.81,180.05,182.4,181.79,181.79,182.93,180.36,182.84,180.82,182.61,190.81,,,,,,,
1085.1,181.87,180.11,182.54,181.91,181.83,182.95,180.31,183.02,180.83,182.67,190.8,,,,,,,
1086.1,181.93,180.15,182.68,182.02,181.86,182.98,180.24,183.17,180.85,182.74,190.79,,,,,,,
1087.1,181.99,180.19,182.82,182.12,181.91,183.01,180.15,183.28,180.88,182.81,190.8,,,,,,,
1088.1,182.04,180.22,182.97,182.24,181.99,183.05,180.08,183.35,180.9,182.89,190.8,,,,,,,
1089.1,182.08,180.25,183.12,182.38,182.08,183.08,180.05,183.4,180.94,182.98,190.81,,,,,,,
1090.1,182.1,180.26,183.26,182.53,182.19,183.12,180.07,183.42,180.99,183.05,190.82,,,,,,,
1091.1,182.12,180.26,183.37,182.66,182.3,183.17,180.14,183.42,181.04,183.1,190.82,,,,,,,
1092,182.12,180.23,183.47,182.77,182.4,183.22,180.22,183.39,181.1,183.13,190.83,,,,,,,
1093,182.14,180.21,183.56,182.86,182.5,183.29,180.28,183.34,181.14,183.14,190.84,,,,,,,
1094,182.16,180.18,183.64,182.92,182.61,183.37,180.34,183.27,181.18,183.12,190.86,,,,,,,
1095,182.18,180.17,183.71,182.98,182.73,183.46,180.4,183.21,181.22,183.1,190.89,,,,,,,
1096,182.2,180.17,183.79,183.05,182.86,183.55,180.5,183.17,181.24,183.06,190.91,,,,,,,
1097,182.21,180.18,183.87,183.14,182.99,183.64,180.63,183.17,181.26,183.02,190.94,,,,,,,
1098,182.22,180.2,183.94,183.23,183.1,183.71,180.78,183.18,181.28,182.98,190.96,,,,,,,
1099,182.25,180.21,184,183.33,183.2,183.77,180.93,183.22,181.3,182.92,191,,,,,,,
1099.9,182.28,180.23,184.04,183.41,183.27,183.82,181.03,183.28,181.32,182.87,191.04,,,,,,,
1100.9,182.32,180.25,184.05,183.47,183.31,183.87,181.08,183.37,181.35,182.81,191.09,,,,,,,
1101.9,182.37,180.28,184.05,183.53,183.34,183.93,181.11,183.48,181.38,182.77,191.14,,,,,,,
1102.9,182.42,180.32,184.04,183.59,183.37,184.01,181.14,183.62,181.42,182.74,191.21,,,,,,,
1103.9,182.45,180.35,184.01,183.65,183.41,184.1,181.2,183.76,181.47,182.73,191.27,,,,,,,
1104.9,182.46,180.37,183.97,183.7,183.45,184.21,181.25,183.89,181.53,182.75,191.34,,,,,,,
1105.9,182.45,180.4,183.91,183.74,183.5,184.33,181.29,184.01,181.6,182.78,191.41,,,,,,,
1106.9,182.44,180.44,183.83,183.75,183.54,184.46,181.28,184.1,181.69,182.83,191.49,,,,,,,
1107.8,182.42,180.49,183.72,183.75,183.58,184.6,181.23,184.17,181.78,182.88,191.57,,,,,,,
1108.8,182.42,180.54,183.62,183.73,183.6,184.74,181.16,184.2,181.89,182.94,191.64,,,,,,,
1109.8,182.42,180.59,183.54,183.71,183.64,184.89,181.12,184.21,181.99,183.01,191.71,,,,,,,
1110.8,182.41,180.63,183.49,183.69,183.69,185.05,181.12,184.18,182.1,183.08,191.78,,,,,,,
1111.8,182.41,180.66,183.48,183.68,183.76,185.19,181.17,184.11,182.21,183.15,191.85,,,,,,,
1112.8,182.41,180.7,183.5,183.67,183.83,185.31,181.24,184,182.32,183.22,191.92,,,,,,,
1113.8,182.42,180.76,183.54,183.66,183.9,185.41,181.3,183.87,182.43,183.28,191.99,,,,,,,
1114.8,182.46,180.83,183.6,183.65,183.95,185.49,181.36,183.72,182.55,183.33,192.06,,,,,,,
1115.7,182.53,180.91,183.68,183.64,183.99,185.54,181.4,183.57,182.68,183.38,192.13,,,,,,,
1116.7,182.63,180.97,183.79,183.64,184.02,185.56,181.48,183.41,182.8,183.41,192.19,,,,,,,
1117.7,182.75,181.01,183.92,183.65,184.04,185.55,181.58,183.26,182.93,183.44,192.26,,,,,,,
1118.7,182.88,181.04,184.08,183.69,184.07,185.54,181.73,183.11,183.05,183.44,192.33,,,,,,,
1119.7,183.01,181.08,184.24,183.73,184.09,185.52,181.89,182.97,183.16,183.44,192.4,,,,,,,
1120.7,183.13,181.15,184.36,183.77,184.11,185.5,182.03,182.86,183.28,183.44,192.47,,,,,,,
1121.7,183.27,181.24,184.45,183.81,184.12,185.49,182.13,182.77,183.39,183.43,192.54,,,,,,,
1122.7,183.41,181.34,184.49,183.86,184.12,185.49,182.2,182.71,183.51,183.41,192.6,,,,,,,
1123.6,183.55,181.44,184.5,183.91,184.11,185.49,182.24,182.66,183.62,183.38,192.66,,,,,,,
1124.6,183.69,181.53,184.48,183.97,184.11,185.49,182.29,182.63,183.72,183.34,192.71,,,,,,,
1125.6,183.81,181.61,184.44,184.04,184.11,185.5,182.35,182.61,183.79,183.28,192.76,,,,,,,
1126.6,183.92,181.69,184.37,184.11,184.1,185.51,182.43,182.59,183.84,183.22,192.79,,,,,,,
1127.6,184.01,181.78,184.28,184.19,184.1,185.55,182.5,182.56,183.89,183.16,192.81,,,,,,,
1128.6,184.09,181.88,184.16,184.26,184.09,185.61,182.55,182.55,183.93,183.11,192.82,,,,,,,
1129.6,184.17,181.99,184.03,184.32,184.09,185.69,182.6,182.56,183.96,183.06,192.83,,,,,,,
1130.5,184.25,182.09,183.92,184.37,184.09,185.78,182.64,182.59,183.99,183.02,192.83,,,,,,,
1131.5,184.31,182.18,183.84,184.43,184.09,185.87,182.7,182.62,184.01,182.97,192.83,,,,,,,
1132.5,184.36,182.25,183.82,184.48,184.1,185.96,182.78,182.66,184.02,182.92,192.82,,,,,,,
1133.5,184.39,182.31,183.83,184.53,184.12,186.05,182.89,182.7,184.03,182.88,192.8,,,,,,,
1134.5,184.4,182.37,183.87,184.57,184.14,186.16,183,182.73,184.02,182.86,192.78,,,,,,,
1135.5,184.4,182.43,183.94,184.6,184.16,186.29,183.11,182.77,184.02,182.87,192.75,,,,,,,
1136.5,184.39,182.49,184.01,184.62,184.2,186.42,183.2,182.81,184.03,182.88,192.72,,,,,,,
1137.5,184.39,182.54,184.09,184.64,184.25,186.56,183.27,182.86,184.04,182.9,192.69,,,,,,,
1138.4,184.38,182.58,184.2,184.66,184.31,186.7,183.33,182.91,184.05,182.91,192.66,,,,,,,
1139.4,184.36,182.62,184.31,184.68,184.38,186.82,183.37,182.97,184.05,182.92,192.63,,,,,,,
1140.4,184.33,182.65,184.42,184.7,184.45,186.93,183.4,183.02,184.03,182.93,192.6,,,,,,,
1141.4,184.28,182.66,184.5,184.7,184.51,187.04,183.42,183.05,184.02,182.96,192.56,,,,,,,
1142.4,184.23,182.67,184.55,184.71,184.57,187.13,183.42,183.07,184,182.99,192.54,,,,,,,
1143.4,184.18,182.67,184.56,184.72,184.61,187.22,183.42,183.07,183.98,183.03,192.52,,,,,,,
1144.4,184.15,182.67,184.53,184.75,184.63,187.29,183.42,183.06,183.96,183.05,192.5,,,,,,,
1145.4,184.13,182.66,184.49,184.79,184.66,187.35,183.41,183.04,183.94,183.05,192.49,,,,,,,
1146.3,184.13,182.66,184.45,184.83,184.68,187.39,183.41,183.03,183.93,183.05,192.48,,,,,,,
1147.3,184.12,182.66,184.41,184.87,184.69,187.42,183.41,183.01,183.93,183.04,192.48,,,,,,,
1148.3,184.1,182.67,184.37,184.91,184.68,187.44,183.4,182.98,183.94,183.04,192.5,,,,,,,
1149.3,184.07,182.67,184.34,184.96,184.66,187.45,183.39,182.96,183.95,183.05,192.53,,,,,,,
1150.3,184.05,182.68,184.3,185.01,184.61,187.45,183.39,182.93,183.95,183.07,192.58,,,,,,,
1151.3,184.05,182.7,184.29,185.06,184.55,187.45,183.4,182.9,183.95,183.08,192.63,,,,,,,
1152.3,184.06,182.74,184.29,185.13,184.48,187.46,183.42,182.88,183.93,183.08,192.68,,,,,,,
1153.3,184.08,182.78,184.3,185.2,184.43,187.47,183.45,182.87,183.91,183.07,192.73,,,,,,,
1154.2,184.11,182.82,184.33,185.26,184.41,187.49,183.48,182.88,183.88,183.07,192.78,,,,,,,
1155.2,184.13,182.86,184.36,185.3,184.4,187.52,183.49,182.92,183.85,183.08,192.83,,,,,,,
1156.2,184.16,182.89,184.38,185.33,184.39,187.54,183.48,182.99,183.79,183.1,192.89,,,,,,,
1157.2,184.2,182.93,184.4,185.36,184.38,187.55,183.46,183.09,183.71,183.12,192.94,,,,,,,
1158.2,184.25,182.98,184.41,185.39,184.36,187.57,183.43,183.21,183.61,183.13,192.99,,,,,,,
1159.2,184.31,183.03,184.43,185.42,184.35,187.6,183.43,183.35,183.48,183.13,193.02,,,,,,,
1160.2,184.37,183.09,184.44,185.44,184.37,187.63,183.45,183.5,183.35,183.13,193.03,,,,,,,
1161.2,184.43,183.14,184.45,185.46,184.42,187.66,183.48,183.64,183.24,183.11,193.03,,,,,,,
1162.1,184.5,183.2,184.45,185.48,184.51,187.69,183.52,183.8,183.16,183.09,193.02,,,,,,,
1163.1,184.58,183.28,184.44,185.5,184.61,187.72,183.54,183.96,183.11,183.06,193.01,,,,,,,
1164.1,184.65,183.36,184.43,185.53,184.7,187.75,183.54,184.13,183.07,183.03,192.99,,,,,,,
1165.1,184.73,183.46,184.42,185.56,184.77,187.77,183.53,184.3,183.06,182.98,192.96,,,,,,,
1166.1,184.79,183.57,184.43,185.6,184.84,187.8,183.53,184.47,183.06,182.92,192.93,,,,,,,
1167.1,184.85,183.7,184.46,185.64,184.92,187.83,183.56,184.63,183.09,182.87,192.89,,,,,,,
1168.1,184.9,183.84,184.51,185.68,185.01,187.88,183.62,184.77,183.15,182.82,192.84,,,,,,,
1169.1,184.94,183.98,184.55,185.72,185.12,187.93,183.7,184.9,183.24,182.79,192.8,,,,,,,
1170,184.98,184.12,184.58,185.77,185.23,187.98,183.77,185.03,183.36,182.75,192.77,,,,,,,
1171,185.04,184.26,184.6,185.83,185.32,188.04,183.82,185.17,183.48,182.72,192.76,,,,,,,
1172,185.1,184.4,184.61,185.89,185.38,188.09,183.86,185.33,183.58,182.69,192.76,,,,,,,
1173,185.16,184.54,184.63,185.95,185.42,188.15,183.89,185.5,183.65,182.67,192.77,,,,,,,
1174,185.22,184.66,184.65,185.99,185.46,188.2,183.95,185.68,183.7,182.68,192.79,,,,,,,
1175,185.27,184.77,184.67,186.02,185.51,188.26,184.04,185.84,183.73,182.72,192.82,,,,,,,
1176,185.31,184.87,184.68,186.06,185.57,188.3,184.15,186,183.75,182.78,192.85,,,,,,,
1176.9,185.36,184.95,184.68,186.09,185.64,188.33,184.27,186.13,183.76,182.86,192.89,,,,,,,
1177.9,185.41,185.01,184.66,186.13,185.7,188.36,184.38,186.24,183.75,182.94,192.94,,,,,,,
1178.9,185.46,185.06,184.63,186.16,185.75,188.39,184.48,186.34,183.74,183.01,193,,,,,,,
1179.9,185.51,185.08,184.58,186.19,185.79,188.42,184.57,186.45,183.69,183.09,193.05,,,,,,,
1180.9,185.53,185.1,184.53,186.21,185.84,188.45,184.68,186.55,183.61,183.17,193.09,,,,,,,
1181.9,185.54,185.1,184.48,186.23,185.92,188.49,184.82,186.64,183.52,183.28,193.11,,,,,,,
1182.9,185.53,185.08,184.42,186.25,186.02,188.53,184.98,186.72,183.44,183.39,193.13,,,,,,,
1183.9,185.52,185.05,184.36,186.28,186.15,188.57,185.13,186.78,183.38,183.5,193.14,,,,,,,
1184.8,185.51,185.02,184.29,186.31,186.27,188.61,185.26,186.8,183.34,183.6,193.14,,,,,,,
1185.8,185.52,184.97,184.23,186.36,186.38,188.66,185.38,186.81,183.32,183.7,193.14,,,,,,,
1186.8,185.52,184.92,184.16,186.39,186.48,188.71,185.48,186.82,183.31,183.79,193.14,,,,,,,
1187.8,185.52,184.88,184.1,186.43,186.58,188.75,185.59,186.84,183.28,183.87,193.13,,,,,,,
1188.8,185.5,184.83,184.05,186.47,186.69,188.79,185.71,186.88,183.24,183.94,193.12,,,,,,,
1189.8,185.48,184.78,184.02,186.5,186.83,188.83,185.84,186.94,183.2,184,193.1,,,,,,,
1190.8,185.48,184.73,184.03,186.53,186.98,188.85,185.96,187.01,183.18,184.07,193.09,,,,,,,
1191.8,185.51,184.68,184.09,186.56,187.13,188.87,186.06,187.07,183.19,184.13,193.08,,,,,,,
1192.7,185.55,184.64,184.2,186.58,187.27,188.87,186.14,187.13,183.23,184.19,193.08,,,,,,,
1193.7,185.6,184.61,184.36,186.61,187.38,188.85,186.22,187.19,183.28,184.24,193.09,,,,,,,
1194.7,185.65,184.59,184.54,186.64,187.5,188.81,186.29,187.29,183.31,184.29,193.1,,,,,,,
1195.7,185.69,184.58,184.76,186.67,187.63,188.76,186.39,187.43,183.34,184.32,193.11,,,,,,,
1196.7,185.7,184.58,185,186.7,187.79,188.71,186.49,187.6,183.35,184.34,193.12,,,,,,,
1197.7,185.73,184.59,185.27,186.73,187.97,188.66,186.59,187.8,183.38,184.35,193.13,,,,,,,
1198.7,185.77,184.62,185.57,186.76,188.16,188.62,186.67,188,183.43,184.38,193.12,,,,,,,
1199.6,185.83,184.66,185.89,186.79,188.32,188.58,186.73,188.18,183.51,184.41,193.11,,,,,,,
1200.6,185.91,184.72,186.19,186.82,188.46,188.55,186.77,188.35,183.59,184.46,193.09,,,,,,,
1201.6,185.98,184.8,186.46,186.87,188.57,188.53,186.8,188.5,183.67,184.5,193.06,,,,,,,
1202.6,186.05,184.89,186.68,186.92,188.66,188.5,186.82,188.65,183.73,184.54,193.02,,,,,,,
1203.6,186.09,184.99,186.87,186.99,188.76,188.49,186.83,188.79,183.78,184.58,192.93,,,,,,,
1204.6,186.13,185.1,187.01,187.04,188.86,188.51,186.84,188.92,183.82,184.61,192.8,,,,,,,
1205.6,186.17,185.21,187.12,187.09,188.94,188.57,186.83,189.02,183.88,184.66,192.61,,,,,,,
1206.6,186.22,185.34,187.2,187.13,188.98,188.65,186.81,189.08,183.94,184.73,192.36,,,,,,,
1207.5,186.27,185.47,187.25,187.18,188.97,188.76,186.78,189.12,184,184.8,192.06,,,,,,,
1208.5,186.33,185.61,187.27,187.25,188.93,188.86,186.72,189.15,184.05,184.88,191.72,,,,,,,
1209.5,186.38,185.74,187.25,187.33,188.87,188.96,186.65,189.17,184.08,184.93,191.35,,,,,,,
1210.5,186.43,185.88,187.22,187.41,188.82,189.07,186.58,189.2,184.11,184.97,190.94,,,,,,,
1211.5,186.47,186.02,187.21,187.49,188.79,189.18,186.52,189.23,184.13,184.99,190.48,,,,,,,
1212.5,186.5,186.16,187.21,187.56,188.77,189.31,186.45,189.24,184.16,185.01,189.97,,,,,,,
1213.5,186.52,186.3,187.23,187.62,188.76,189.44,186.39,189.25,184.2,185.03,189.43,,,,,,,
1214.5,186.55,186.44,187.26,187.69,188.73,189.58,186.32,189.26,184.25,185.06,,,,,,,,
1215.4,186.6,186.57,187.29,187.77,188.69,189.7,186.23,189.28,184.3,185.07,,,,,,,,
1216.4,186.67,186.69,187.33,187.87,188.66,189.8,186.11,189.3,184.33,185.08,,,,,,,,
1217.4,186.76,186.81,187.38,187.96,188.66,189.89,185.99,189.33,184.35,185.07,,,,,,,,
1218.4,186.85,186.94,187.44,188.03,188.7,189.98,185.87,189.37,184.37,185.04,,,,,,,,
1219.4,186.93,187.06,187.52,188.08,188.76,190.06,185.76,189.4,184.39,185.03,,,,,,,,
1220.4,187,187.18,187.6,188.13,188.84,190.16,185.67,189.41,184.41,185.02,,,,,,,,
1221.4,187.04,187.28,187.68,188.18,188.91,190.25,185.59,189.41,184.42,185.03,,,,,,,,
1222.3,187.09,187.37,187.72,188.25,188.96,190.34,185.48,189.41,184.44,185.06,,,,,,,,
1223.3,187.15,187.44,187.74,188.32,189,190.43,185.36,189.45,184.44,185.1,,,,,,,,
1224.3,187.21,187.51,187.75,188.39,189.05,190.52,185.23,189.5,184.44,185.15,,,,,,,,
1225.3,187.29,187.58,187.75,188.44,189.11,190.6,185.11,189.58,184.42,185.19,,,,,,,,
1226.3,187.36,187.65,187.75,188.48,189.19,190.69,185.01,189.66,184.39,185.23,,,,,,,,
1227.3,187.41,187.71,187.74,188.52,189.26,190.78,184.94,189.72,184.37,185.27,,,,,,,,
1228.3,187.43,187.76,187.72,188.56,189.3,190.86,184.89,189.77,184.36,185.32,,,,,,,,
1229.3,187.44,187.8,187.69,188.62,189.3,190.95,184.85,189.8,184.35,185.38,,,,,,,,
1230.2,187.47,187.83,187.65,188.7,189.28,191.04,184.79,189.85,184.35,185.44,,,,,,,,
1231.2,187.53,187.85,187.59,188.78,189.25,191.12,184.71,189.91,184.35,185.49,,,,,,,,
1232.2,187.62,187.88,187.54,188.85,189.22,191.2,184.64,189.98,184.35,185.54,,,,,,,,
1233.2,187.72,187.9,187.51,188.91,189.2,191.26,184.58,190.04,184.36,185.55,,,,,,,,
1234.2,187.81,187.94,187.51,188.95,189.19,191.31,184.54,190.08,184.35,185.54,,,,,,,,
1235.2,187.88,187.97,187.52,189,189.16,191.35,184.53,190.07,184.34,185.53,,,,,,,,
1236.2,187.93,188,187.54,189.05,189.13,191.38,184.53,190.03,184.34,185.51,,,,,,,,
1237.1,187.99,188.04,187.57,189.13,189.08,191.41,184.51,189.99,184.36,185.49,,,,,,,,
1238.1,188.07,188.07,187.62,189.2,189.05,191.42,184.47,189.97,184.39,185.47,,,,,,,,
1239.1,188.19,188.11,187.67,189.28,189.04,191.43,184.41,189.97,184.43,185.45,,,,,,,,
1240.1,188.32,188.15,187.73,189.35,189.07,191.43,184.34,189.98,184.47,185.42,,,,,,,,
1241.1,188.44,188.2,187.8,189.42,189.13,191.43,184.28,189.98,184.5,185.38,,,,,,,,
1242.1,188.55,188.27,187.89,189.48,189.2,191.41,184.26,189.96,184.53,185.35,,,,,,,,
1243.1,188.64,188.36,187.99,189.54,189.28,191.39,184.27,189.93,184.54,185.34,,,,,,,,
1244.1,188.74,188.46,188.09,189.62,189.35,191.37,184.29,189.91,184.56,185.35,,,,,,,,
1245,188.86,188.56,188.19,189.71,189.42,191.36,184.31,189.91,184.6,185.38,,,,,,,,
1246,189.01,188.67,188.29,189.82,189.5,191.36,184.31,189.95,184.65,185.42,,,,,,,,
1247,189.18,188.79,188.38,189.94,189.59,191.36,184.3,190.01,184.71,185.45,,,,,,,,
1248,189.37,188.91,188.44,190.04,189.69,191.37,184.32,190.08,184.75,185.48,,,,,,,,
1249,189.55,189.04,188.49,190.13,189.8,191.38,184.37,190.13,184.78,185.51,,,,,,,,
1250,189.73,189.17,188.52,190.21,189.89,191.39,184.47,190.18,184.77,185.55,,,,,,,,
1251,189.9,189.31,188.55,190.29,189.97,191.4,184.59,190.22,184.76,185.59,,,,,,,,
1252,190.07,189.45,188.58,190.37,190.04,191.42,184.73,190.28,184.74,185.63,,,,,,,,
1252.9,190.25,189.59,188.6,190.45,190.11,191.45,184.86,190.34,184.74,185.66,,,,,,,,
1253.9,190.44,189.72,188.61,190.54,190.19,191.5,184.97,190.41,184.75,185.67,,,,,,,,
1254.9,190.62,189.85,188.59,190.63,190.3,191.55,185.08,190.48,184.75,185.67,,,,,,,,
1255.9,190.8,189.97,188.55,190.7,190.42,191.61,185.21,190.53,184.74,185.64,,,,,,,,
1256.9,190.98,190.09,188.5,190.75,190.54,191.67,185.37,190.57,184.69,185.61,,,,,,,,
1257.9,191.16,190.22,188.48,190.78,190.67,191.73,185.54,190.59,184.63,185.6,,,,,,,,
1258.9,191.33,190.35,188.49,190.81,190.8,191.79,185.72,190.61,184.57,185.59,,,,,,,,
1259.8,191.5,190.49,188.53,190.86,190.92,191.86,185.89,190.62,184.52,185.59,,,,,,,,
1260.8,191.66,190.63,188.58,190.92,191.05,191.94,186.03,190.63,184.47,185.58,,,,,,,,
1261.8,191.83,190.77,188.62,190.98,191.17,192.02,186.15,190.65,184.42,185.56,,,,,,,,
1262.8,192.01,190.89,188.65,191.03,191.3,192.1,186.25,190.65,184.32,185.54,,,,,,,,
1263.8,192.19,191,188.69,191.08,191.43,192.16,186.34,190.64,184.18,185.53,,,,,,,,
1264.8,192.37,191.1,188.76,191.11,191.53,192.21,186.43,190.63,184.01,185.53,,,,,,,,
1265.8,192.53,191.2,188.87,191.15,191.62,192.25,186.5,190.6,183.82,185.54,,,,,,,,
1266.8,192.68,191.3,189.01,191.2,191.69,192.27,186.55,190.57,183.63,185.56,,,,,,,,
1267.7,192.8,191.41,189.15,191.27,191.76,192.3,186.58,190.54,183.42,185.58,,,,,,,,
1268.7,192.91,191.5,189.27,191.36,191.84,192.31,186.59,190.51,183.18,185.59,,,,,,,,
1269.7,193,191.58,189.36,191.45,191.92,192.32,186.58,190.49,182.91,185.58,,,,,,,,
1270.7,193.09,191.64,189.42,191.53,192,192.33,186.56,190.47,182.62,185.58,,,,,,,,
1271.7,193.15,191.7,189.49,191.61,192.07,192.32,186.53,190.43,,185.59,,,,,,,,
1272.7,193.17,191.75,189.59,191.7,192.13,192.3,186.5,190.39,,185.61,,,,,,,,
1273.7,193.15,191.81,189.71,191.79,192.19,192.28,186.45,190.35,,185.61,,,,,,,,
1274.6,193.11,191.87,189.84,191.88,192.25,192.27,186.4,190.31,,185.61,,,,,,,,
1275.6,193.06,191.94,189.95,191.97,192.31,192.26,186.34,190.28,,185.59,,,,,,,,
1276.6,193.02,192,190.03,192.05,192.38,192.26,186.28,190.27,,185.56,,,,,,,,
1277.6,193,192.04,190.1,192.12,192.45,192.26,186.22,190.26,,185.52,,,,,,,,
1278.6,192.98,192.08,190.18,192.17,192.51,192.26,186.17,190.25,,185.48,,,,,,,,
1279.6,192.96,192.13,190.3,192.21,192.55,192.24,186.11,190.24,,185.44,,,,,,,,
1280.6,192.92,192.18,190.46,192.25,192.57,192.21,186.05,190.22,,185.41,,,,,,,,
1281.5,192.89,192.24,190.64,192.27,192.58,192.16,185.97,190.21,,185.37,,,,,,,,
1282.5,192.89,192.31,190.83,192.3,192.6,192.1,185.89,190.21,,185.33,,,,,,,,
1283.5,192.93,192.37,190.99,192.32,192.63,192.03,185.82,190.22,,185.3,,,,,,,,
1284.5,193.02,192.44,191.14,192.35,192.65,191.96,185.76,190.25,,185.28,,,,,,,,
1285.5,193.14,192.51,191.29,192.4,192.65,191.88,185.71,190.27,,185.27,,,,,,,,
1286.5,193.28,192.58,191.43,192.46,192.64,191.77,185.66,190.27,,185.27,,,,,,,,
1287.5,193.42,192.67,191.6,192.53,192.62,191.63,185.62,190.26,,185.27,,,,,,,,
1288.5,193.55,192.78,191.78,192.61,192.6,191.47,185.57,190.23,,185.29,,,,,,,,
1289.4,193.68,192.89,191.96,192.71,192.59,191.3,185.51,190.22,,185.33,,,,,,,,
1290.4,193.82,193,192.11,192.83,192.6,191.14,185.44,190.21,,185.37,,,,,,,,
1291.4,193.98,193.1,192.23,192.96,192.62,191.01,185.37,190.21,,185.43,,,,,,,,
1292.4,194.15,193.18,192.33,193.1,192.66,190.89,185.32,190.21,,185.49,,,,,,,,
1293.4,194.31,193.26,192.42,193.25,192.69,190.78,185.31,190.18,,185.54,,,,,,,,
1294.4,194.47,193.34,192.51,193.39,192.71,190.67,185.34,190.14,,185.59,,,,,,,,
1295.4,194.6,193.42,192.6,193.52,192.75,190.57,185.38,190.09,,185.64,,,,,,,,
1296.3,194.72,193.49,192.69,193.63,192.82,190.47,185.45,190.05,,185.69,,,,,,,,
